ch_id,user_id,date,customer_id,ns_id,service_id,employee_id_x,service_price,np_id,product_id,employee_id_y,sale_price,nt_id,ticket_id,ticket_price,employee_id
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",201.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",94.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",201.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",96.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",201.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",98.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",201.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",100.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",201.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",102.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",201.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",106.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",202.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),94.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",202.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),96.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",202.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),98.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",202.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),100.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",202.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),102.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",202.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),106.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",203.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),94.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",203.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),96.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",203.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),98.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",203.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),100.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",203.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),102.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",203.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),106.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",204.0,17.0,64.0,"bytearray(b'1,000\xe5\x86\x86')",94.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",204.0,17.0,64.0,"bytearray(b'1,000\xe5\x86\x86')",96.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",204.0,17.0,64.0,"bytearray(b'1,000\xe5\x86\x86')",98.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",204.0,17.0,64.0,"bytearray(b'1,000\xe5\x86\x86')",100.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",204.0,17.0,64.0,"bytearray(b'1,000\xe5\x86\x86')",102.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1273.0,8.0,64.0,"b'3,000\xe5\x86\x86'",204.0,17.0,64.0,"bytearray(b'1,000\xe5\x86\x86')",106.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",198.0,17.0,32.0,"bytearray(b'12,000\xe5\x86\x86')",94.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",198.0,17.0,32.0,"bytearray(b'12,000\xe5\x86\x86')",96.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",198.0,17.0,32.0,"bytearray(b'12,000\xe5\x86\x86')",98.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",198.0,17.0,32.0,"bytearray(b'12,000\xe5\x86\x86')",100.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",198.0,17.0,32.0,"bytearray(b'12,000\xe5\x86\x86')",102.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",198.0,17.0,32.0,"bytearray(b'12,000\xe5\x86\x86')",106.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",199.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",94.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",199.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",96.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",199.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",98.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",199.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",100.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",199.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",102.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",199.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",106.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",200.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",94.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",200.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",96.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",200.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",98.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",200.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",100.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",200.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",102.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",200.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",106.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",201.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",94.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",201.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",96.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",201.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",98.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",201.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",100.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",201.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",102.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",201.0,17.0,32.0,"bytearray(b'2,222\xe5\x86\x86')",106.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",202.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),94.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",202.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),96.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",202.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),98.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",202.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),100.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",202.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),102.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",202.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),106.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",203.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),94.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",203.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),96.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",203.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),98.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",203.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),100.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",203.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),102.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",203.0,17.0,64.0,bytearray(b'100\xe5\x86\x86'),106.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",204.0,17.0,64.0,"bytearray(b'1,000\xe5\x86\x86')",94.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",204.0,17.0,64.0,"bytearray(b'1,000\xe5\x86\x86')",96.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",204.0,17.0,64.0,"bytearray(b'1,000\xe5\x86\x86')",98.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",204.0,17.0,64.0,"bytearray(b'1,000\xe5\x86\x86')",100.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",204.0,17.0,64.0,"bytearray(b'1,000\xe5\x86\x86')",102.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1019.0,33.0,2018-12-30,2589.0,1275.0,8.0,32.0,"b'2,000\xe5\x86\x86'",204.0,17.0,64.0,"bytearray(b'1,000\xe5\x86\x86')",106.0,20.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1020.0,102.0,2018-12-30,2592.0,,,,,,,,,,,,
1021.0,102.0,2018-12-30,2596.0,1271.0,1.0,49.0,"b'6,400\xe5\x86\x86'",,,,,,,,
1022.0,102.0,2018-12-30,130.0,1274.0,1.0,49.0,b'0\xe5\x86\x86',,,,,,,,
1023.0,102.0,2018-12-30,2597.0,1276.0,1.0,49.0,"b'5,660\xe5\x86\x86'",,,,,,,,
1024.0,102.0,2018-12-31,209.0,,,,,,,,,,,,
1025.0,102.0,2018-12-31,2605.0,1280.0,3.0,74.0,"b'4,900\xe5\x86\x86'",,,,,,,,
1026.0,102.0,2018-12-31,2599.0,1279.0,3.0,74.0,"b'3,500\xe5\x86\x86'",,,,,,,,
1027.0,102.0,2018-12-31,1189.0,1281.0,1.0,49.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1028.0,102.0,2018-12-31,2600.0,1287.0,1.0,49.0,"b'7,040\xe5\x86\x86'",,,,,,,,
1029.0,102.0,2018-12-31,312.0,1285.0,1.0,55.0,"b'9,936\xe5\x86\x86'",,,,,,,,
1030.0,102.0,2018-12-31,2602.0,1283.0,3.0,74.0,"b'4,500\xe5\x86\x86'",,,,,,,,
1031.0,102.0,2018-12-31,2601.0,1284.0,3.0,74.0,"b'3,500\xe5\x86\x86'",,,,,,,,
1032.0,102.0,2018-12-31,181.0,1288.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1033.0,102.0,2018-12-31,2604.0,1286.0,1.0,49.0,"b'8,880\xe5\x86\x86'",,,,,,,,
1034.0,102.0,2018-12-31,309.0,1289.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1035.0,33.0,2019-01-02,143.0,,,,,,,,,,,,
1036.0,33.0,2019-01-02,4110.0,1383.0,8.0,64.0,"b'2,318'",,,,,,,,
1037.0,33.0,2019-01-03,4110.0,1384.0,7.0,65.0,"b'1,236'",,,,,111.0,15.0,"bytearray(b'50,000\xe5\x86\x86')",64.0
1038.0,102.0,2019-01-04,2606.0,1291.0,1.0,55.0,"b'7,260\xe5\x86\x86'",,,,,,,,
1039.0,102.0,2019-01-04,1127.0,1292.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1040.0,102.0,2019-01-04,1108.0,1294.0,1.0,55.0,"b'4,380\xe5\x86\x86'",,,,,,,,
1041.0,102.0,2019-01-04,1174.0,1295.0,1.0,55.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1042.0,102.0,2019-01-04,1119.0,1296.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1043.0,102.0,2019-01-04,2607.0,1297.0,1.0,49.0,"b'4,800\xe5\x86\x86'",,,,,,,,
1044.0,33.0,2019-01-04,2609.0,1298.0,8.0,64.0,"b'1,000\xe5\x86\x86'",205.0,17.0,65.0,"bytearray(b'128,000\xe5\x86\x86')",113.0,0.0,"bytearray(b'12,000\xe5\x86\x86')",64.0
1045.0,102.0,2019-01-05,2608.0,1299.0,1.0,49.0,"b'7,600\xe5\x86\x86'",,,,,,,,
1046.0,102.0,2019-01-05,2610.0,1300.0,1.0,55.0,"b'4,300\xe5\x86\x86'",,,,,,,,
1047.0,102.0,2019-01-05,1275.0,1301.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1049.0,102.0,2019-01-05,2612.0,1303.0,1.0,49.0,"b'6,800\xe5\x86\x86'",207.0,20.0,49.0,bytearray(b'540\xe5\x86\x86'),,,,
1050.0,102.0,2019-01-05,2534.0,1304.0,1.0,55.0,"b'5,832\xe5\x86\x86'",,,,,,,,
1051.0,102.0,2019-01-05,1135.0,1305.0,1.0,55.0,"b'5,832\xe5\x86\x86'",,,,,,,,
1052.0,102.0,2019-01-06,1098.0,1306.0,1.0,49.0,"b'2,160\xe5\x86\x86'",,,,,,,,
1053.0,102.0,2019-01-06,2522.0,1307.0,1.0,55.0,"b'6,800\xe5\x86\x86'",,,,,,,,
1054.0,102.0,2019-01-06,288.0,1308.0,1.0,49.0,"b'8,324\xe5\x86\x86'",,,,,,,,
1055.0,102.0,2019-01-06,211.0,1309.0,1.0,49.0,"b'7,776\xe5\x86\x86'",,,,,,,,
1056.0,102.0,2019-01-06,2616.0,1310.0,1.0,55.0,"b'4,200\xe5\x86\x86'",,,,,,,,
1057.0,102.0,2019-01-06,209.0,1311.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1058.0,102.0,2019-01-06,2614.0,1312.0,1.0,55.0,"b'5,740\xe5\x86\x86'",,,,,,,,
1059.0,102.0,2019-01-06,2615.0,1313.0,1.0,49.0,"b'6,812\xe5\x86\x86'",,,,,,,,
1060.0,102.0,2019-01-07,2559.0,,,,,,,,,,,,
1061.0,102.0,2019-01-07,2545.0,1314.0,1.0,55.0,"b'7,776\xe5\x86\x86'",,,,,,,,
1062.0,102.0,2019-01-07,319.0,1315.0,1.0,49.0,"b'12,520\xe5\x86\x86'",,,,,,,,
1063.0,102.0,2019-01-07,1171.0,1316.0,1.0,55.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1064.0,102.0,2019-01-07,207.0,1317.0,1.0,49.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1065.0,102.0,2019-01-08,2618.0,1318.0,1.0,49.0,"b'9,272\xe5\x86\x86'",,,,,,,,
1066.0,102.0,2019-01-08,244.0,1319.0,1.0,49.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1066.0,102.0,2019-01-08,244.0,1320.0,1.0,55.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1066.0,102.0,2019-01-08,244.0,1321.0,5.0,49.0,"b'12,960\xe5\x86\x86'",,,,,,,,
1067.0,102.0,2019-01-08,2505.0,1322.0,1.0,49.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1068.0,102.0,2019-01-08,135.0,1323.0,1.0,55.0,"b'8,964\xe5\x86\x86'",,,,,,,,
1068.0,102.0,2019-01-08,135.0,1324.0,5.0,49.0,"b'2,160\xe5\x86\x86'",,,,,,,,
1069.0,102.0,2019-01-08,228.0,1325.0,1.0,49.0,b'0\xe5\x86\x86',,,,,,,,
1070.0,33.0,2019-01-09,4110.0,,,,,,,,,,,,
1071.0,102.0,2019-01-10,210.0,1327.0,1.0,49.0,"b'13,284\xe5\x86\x86'",,,,,,,,
1071.0,102.0,2019-01-10,210.0,1328.0,3.0,74.0,"b'6,400\xe5\x86\x86'",,,,,,,,
1072.0,33.0,2019-01-10,4110.0,,,,,,,,,,,,
1073.0,102.0,2019-01-10,2623.0,1326.0,3.0,74.0,"b'3,400\xe5\x86\x86'",,,,,,,,
1074.0,102.0,2019-01-10,2621.0,1329.0,1.0,49.0,"b'7,800\xe5\x86\x86'",,,,,,,,
1075.0,102.0,2019-01-10,1104.0,1330.0,5.0,49.0,"b'2,160\xe5\x86\x86'",,,,,,,,
1075.0,102.0,2019-01-10,1104.0,1331.0,2.0,49.0,"b'19,440\xe5\x86\x86'",,,,,,,,
1076.0,102.0,2019-01-11,255.0,1332.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1077.0,102.0,2019-01-11,2627.0,1333.0,1.0,55.0,"b'4,200\xe5\x86\x86'",,,,,,,,
1078.0,102.0,2019-01-11,324.0,1334.0,3.0,74.0,"b'3,500\xe5\x86\x86'",,,,,,,,
1078.0,102.0,2019-01-11,324.0,1335.0,1.0,49.0,"b'6,804\xe5\x86\x86'",,,,,,,,
1079.0,102.0,2019-01-11,1110.0,1336.0,1.0,55.0,"b'7,900\xe5\x86\x86'",,,,,,,,
1080.0,102.0,2019-01-11,2628.0,1337.0,1.0,49.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1081.0,102.0,2019-01-11,1270.0,1338.0,1.0,49.0,"b'6,912\xe5\x86\x86'",,,,,,,,
1082.0,102.0,2019-01-11,1094.0,1339.0,1.0,49.0,"b'5,560\xe5\x86\x86'",,,,,,,,
1083.0,33.0,2018-01-11,143.0,1841.0,8.0,59.0,b'500\xe5\x86\x86',,,,,,,,
1084.0,33.0,,143.0,,,,,,,,,,,,
1085.0,33.0,2019-01-11,143.0,1373.0,8.0,64.0,"b'5,566\xe5\x86\x86'",,,,,117.0,28.0,bytearray(b'67\xe5\x86\x86'),65.0
1086.0,33.0,2019-01-11,347.0,,,,,,,,,,,,
1087.0,33.0,2019-01-11,4110.0,,,,,,,,,,,,
1088.0,33.0,2018-01-11,,,,,,,,,,,,,
1089.0,102.0,2019-01-12,316.0,1340.0,1.0,49.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1090.0,102.0,2019-01-12,2525.0,1341.0,1.0,55.0,"b'5,832\xe5\x86\x86'",,,,,,,,
1091.0,102.0,2019-01-12,1135.0,,,,,,,,,,,,
1092.0,102.0,2019-01-12,283.0,1342.0,1.0,49.0,"b'6,300\xe5\x86\x86'",,,,,,,,
1093.0,102.0,2019-01-12,2621.0,1344.0,3.0,74.0,"b'4,500\xe5\x86\x86'",,,,,,,,
1094.0,102.0,2019-01-12,242.0,1343.0,1.0,55.0,"b'8,000\xe5\x86\x86'",,,,,,,,
1095.0,102.0,2019-01-12,213.0,1345.0,1.0,49.0,"b'8,040\xe5\x86\x86'",,,,,,,,
1096.0,102.0,2019-01-12,2527.0,1348.0,1.0,49.0,"b'5,832\xe5\x86\x86'",,,,,,,,
1097.0,102.0,2019-01-12,2631.0,1346.0,3.0,74.0,"b'7,500\xe5\x86\x86'",,,,,,,,
1098.0,102.0,2019-01-12,1300.0,1347.0,1.0,55.0,"b'8,300\xe5\x86\x86'",,,,,,,,
1099.0,102.0,2019-01-12,2632.0,1350.0,3.0,74.0,"b'3,500\xe5\x86\x86'",,,,,,,,
1100.0,102.0,2019-01-12,243.0,1349.0,1.0,49.0,"b'8,300\xe5\x86\x86'",,,,,,,,
1101.0,102.0,2019-01-12,1123.0,1351.0,1.0,55.0,"b'3,000\xe5\x86\x86'",,,,,,,,
1102.0,102.0,2019-01-13,2633.0,1352.0,1.0,55.0,"b'2,500\xe5\x86\x86'",,,,,,,,
1103.0,102.0,2019-01-13,269.0,1353.0,1.0,49.0,"b'7,020\xe5\x86\x86'",,,,,,,,
1103.0,102.0,2019-01-13,269.0,1354.0,3.0,74.0,"b'3,500\xe5\x86\x86'",,,,,,,,
1104.0,102.0,2019-01-13,2556.0,1355.0,1.0,55.0,"b'5,832\xe5\x86\x86'",,,,,,,,
1105.0,102.0,2019-01-13,189.0,1356.0,1.0,55.0,"b'6,032\xe5\x86\x86'",,,,,,,,
1105.0,102.0,2019-01-13,189.0,1357.0,5.0,74.0,"b'2,160\xe5\x86\x86'",,,,,,,,
1105.0,102.0,2019-01-13,189.0,1358.0,3.0,74.0,"b'3,500\xe5\x86\x86'",,,,,,,,
1106.0,102.0,2019-01-13,178.0,1359.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1107.0,102.0,2019-01-14,269.0,,,,,,,,,,,,
1108.0,102.0,2019-01-13,180.0,1360.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1109.0,102.0,2019-01-13,179.0,1361.0,1.0,49.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1110.0,102.0,2019-01-14,1089.0,1365.0,1.0,49.0,"b'7,776\xe5\x86\x86'",,,,,,,,
1111.0,102.0,2019-01-14,1206.0,1363.0,3.0,74.0,"b'5,400\xe5\x86\x86'",,,,,,,,
1112.0,102.0,2019-01-14,162.0,1362.0,1.0,49.0,"b'7,560\xe5\x86\x86'",,,,,,,,
1113.0,102.0,2019-01-14,2565.0,1364.0,1.0,49.0,"b'6,156\xe5\x86\x86'",,,,,,,,
1114.0,102.0,2019-01-14,2634.0,1366.0,3.0,74.0,"b'4,000\xe5\x86\x86'",,,,,,,,
