id,user_id,customer_id,service_price,date
278,102.0,197.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,480\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-09-30
279,102.0,204.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-09-30
280,102.0,1119.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,740\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-09-30
281,102.0,1105.0,"b'[{""service"":""\\u30a8\\u30b9\\u30c6"",""price"":""\\u5186"",""payment"":""\\u73fe\\u91d1""},{""service"":""\\u8131\\u6bdb"",""payment"":""\\u73fe\\u91d1"",""service_id"":""5"",""customer_service_id"":""47"",""price"":""7,000\\u5186""}]'",2018-10-01
282,102.0,1120.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,800\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-01
283,102.0,1121.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""3,240\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-01
284,102.0,173.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""}]'",2018-10-01
285,102.0,284.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,160\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-03
286,102.0,1122.0,"b'[{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""payment"":""\\u73fe\\u91d1"",""service_id"":""6"",""customer_service_id"":""18"",""price"":""3,240\\u5186""}]'",2018-10-03
287,102.0,267.0,"b'[{""service"":""\\u30a8\\u30b9\\u30c6"",""price"":""8,640\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-03
288,102.0,324.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,964\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-03
289,102.0,190.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-03
290,33.0,356.0,"b'[{""service"":""\\u30a8\\u30b9\\u30c6"",""payment"":"""",""customer_service_id"":""34"",""service_id"":""2"",""price"":""""}]'",2018-10-03
291,102.0,1123.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""4,800\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-03
292,102.0,1125.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,100\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-03
293,102.0,1124.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-03
294,102.0,287.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""9,960\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-04
295,102.0,1126.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""9,392\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-04
296,102.0,1127.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-04
297,102.0,1128.0,"b'[{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""payment"":"""",""customer_service_id"":""19"",""service_id"":""6"",""price"":""""}]'",2018-10-04
298,102.0,202.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,128\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-04
299,102.0,1130.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,300\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-04
300,102.0,305.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,560\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-04
301,102.0,210.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""10,044\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-04
302,102.0,1129.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""4,800\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-04
303,102.0,244.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""12,960\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-04
304,102.0,316.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""5,500\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-05
305,102.0,222.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""5,660\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-05
306,102.0,243.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,300\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-05
307,102.0,228.0,"b'[{""service"":""\\u30a8\\u30b9\\u30c6"",""price"":""18,144\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-05
308,102.0,310.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-06
310,102.0,242.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-06
311,102.0,332.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":"""",""payment"":""""}]'",2018-10-06
312,102.0,1132.0,"b'[{""service"":""\\u8131\\u6bdb"",""payment"":""\\u73fe\\u91d1"",""service_id"":""5"",""customer_service_id"":""48"",""price"":""2,160\\u5186""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,300\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-06
313,102.0,1133.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-06
314,102.0,1134.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-06
315,102.0,1135.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""4,800\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-06
316,102.0,319.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""11,000\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-06
317,102.0,172.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""9,288\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-07
318,102.0,294.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""10,800\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-07
319,102.0,189.0,"b'[{""service"":""\\u8131\\u6bdb"",""payment"":""\\u73fe\\u91d1"",""service_id"":""5"",""customer_service_id"":""49"",""price"":""2,000\\u5186""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,560\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-07
320,102.0,1097.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""0\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-07
321,102.0,246.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,480\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-07
322,102.0,258.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,804\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-07
323,102.0,1136.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""4,800\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-08
324,102.0,341.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""4,660\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-08
325,102.0,303.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,300\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-08
326,102.0,1138.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,000\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-08
327,33.0,354.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""466,666\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-08
328,33.0,1194.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""78,888\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-08
329,33.0,357.0,"b'[{""service"":""\\u8131\\u6bdb"",""price"":""67,887\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""}]'",2018-10-08
330,102.0,283.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,300\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-08
331,33.0,4110.0,"b'[{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":""8,888\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-08
332,102.0,1139.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""13,396\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-08
333,102.0,1140.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""3,240\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-08
334,33.0,346.0,"b'[{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":""457,655\\u5186"",""payment"":""\\u73fe\\u91d1""},{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":""87,978\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""}]'",2018-10-08
335,33.0,125.0,"b'""""'",2018-10-08
336,33.0,1090.0,"b'[{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":"""",""payment"":"""",""service_id"":""6"",""customer_service_id"":""26""},{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":"""",""payment"":"""",""service_id"":""6"",""customer_service_id"":""27""}]'",2018-10-08
337,102.0,1141.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,160\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-09
338,102.0,304.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,840\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-09
339,33.0,350.0,"b'[{""service"":""\\u30dc\\u30c7\\u30a3"",""price"":""56,667\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""},{""service"":""\\u30dc\\u30c7\\u30a3"",""price"":""1,010\\u5186"",""payment"":""\\u73fe\\u91d1""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""4,500\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""},{""service"":""\\u30a2\\u30a4\\u30e9\\u30c3\\u30b7\\u30e5"",""price"":""1,200\\u5186"",""payment"":""\\u73fe\\u91d1""},{""service"":""\\u8131\\u6bdb"",""price"":""1,200\\u5186"",""payment"":""\\u73fe\\u91d1""},{""service"":""\\u30a2\\u30a4\\u30e9\\u30c3\\u30b7\\u30e5"",""price"":""5,600\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""2,300\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""},{""service"":""\\u30dc\\u30c7\\u30a3"",""price"":""4,589\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-09
340,33.0,344.0,b'[]',2018-10-09
341,102.0,211.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-10
342,102.0,222.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-10
343,102.0,1143.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,448\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-10
344,33.0,346.0,"b'[{""service"":""\\u8131\\u6bdb"",""price"":""1,200\\u5186"",""payment"":""\\u73fe\\u91d1""},{""service"":""\\u30dc\\u30c7\\u30a3"",""price"":""1,200\\u5186"",""payment"":""\\u73fe\\u91d1""},{""service"":""\\u30dc\\u30c7\\u30a3"",""price"":""700\\u5186"",""payment"":""\\u73fe\\u91d1""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""3,600\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""},{""service"":""\\u30dc\\u30c7\\u30a3"",""price"":""5,600\\u5186"",""payment"":""\\u73fe\\u91d1""},{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":""6,700\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""},{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":""7,800\\u5186"",""payment"":""\\u73fe\\u91d1""},{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":""6,700\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-10
345,33.0,4110.0,"b'[{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":""23,455\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-09
346,33.0,350.0,"b'[{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":""4,500\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""3,100\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""}]'",2018-10-10
347,33.0,344.0,"b'[{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":""2,300\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-10
348,33.0,1090.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,700\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""5,600\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""},{""service"":""\\u30a2\\u30a4\\u30e9\\u30c3\\u30b7\\u30e5"",""price"":""450\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-10
349,33.0,1109.0,"b'[{""service"":""\\u30dc\\u30c7\\u30a3"",""price"":""4,567\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""234\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""}]'",2018-10-10
350,33.0,1116.0,"b'[{""service"":""\\u8131\\u6bdb"",""price"":""450\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-10
351,33.0,343.0,"b'[{""service"":""\\u30a8\\u30b9\\u30c6"",""price"":""3,200\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""}]'",2018-10-10
352,33.0,345.0,"b'[{""service"":""\\u30a2\\u30a4\\u30e9\\u30c3\\u30b7\\u30e5"",""price"":""2,300\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""3,200\\u5186"",""payment"":""\\u73fe\\u91d1""},{""service"":""\\u8131\\u6bdb"",""price"":""4,500\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-10
353,33.0,348.0,"b'[{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":""3,400\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-10
354,102.0,1144.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,556\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-10
355,33.0,1093.0,"b'[{""service"":""\\u8131\\u6bdb"",""price"":""3,400\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""}]'",2018-10-10
356,33.0,349.0,"b'[{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":"""",""payment"":""""}]'",2018-10-10
357,102.0,180.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,560\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-10
358,33.0,1131.0,"b'[{""service"":""\\u30a2\\u30a4\\u30e9\\u30c3\\u30b7\\u30e5"",""price"":""4,500\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-10
359,33.0,357.0,"b'[{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":""2,300\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""},{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":""4,500\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-10
360,102.0,137.0,"b'[{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""payment"":""\\u73fe\\u91d1"",""service_id"":""6"",""customer_service_id"":""28"",""price"":""10,000\\u5186""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""17,604\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-11
361,102.0,165.0,"b'[{""service"":""\\u8131\\u6bdb"",""payment"":"""",""service_id"":""5"",""customer_service_id"":""51"",""price"":""""}]'",2018-10-11
362,33.0,1092.0,"b'[{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":""4,500\\u5186"",""payment"":""\\u73fe\\u91d1""},{""service"":""\\u8131\\u6bdb"",""price"":""2,300\\u5186"",""payment"":""\\u73fe\\u91d1""},{""service"":""\\u30a2\\u30a4\\u30e9\\u30c3\\u30b7\\u30e5"",""price"":""1,200\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""1,200\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""},{""service"":""\\u30a2\\u30a4\\u30e9\\u30c3\\u30b7\\u30e5"",""price"":""1,100\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""},{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":""3,400\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""},{""service"":""\\u30a8\\u30b9\\u30c6"",""price"":"""",""payment"":"""",""service_id"":""2"",""customer_service_id"":""37""},{""service"":""\\u30a2\\u30a4\\u30e9\\u30c3\\u30b7\\u30e5"",""price"":"""",""payment"":"""",""service_id"":""3"",""customer_service_id"":""28""},{""service"":""\\u30dc\\u30c7\\u30a3"",""price"":"""",""payment"":"""",""service_id"":""4"",""customer_service_id"":""34""},{""service"":""\\u8131\\u6bdb"",""price"":"""",""payment"":"""",""service_id"":""5"",""customer_service_id"":""52""},{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":"""",""payment"":"""",""service_id"":""6"",""customer_service_id"":""29""},{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":"""",""payment"":"""",""service_id"":""6"",""customer_service_id"":""30""}]'",2018-10-11
363,102.0,1146.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,700\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-11
364,102.0,1145.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,024\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-11
365,102.0,1147.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""10,800\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-12
366,102.0,1148.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,800\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-12
367,102.0,218.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,140\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-11
368,102.0,1064.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-12
369,102.0,308.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""67,04\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-14
370,102.0,254.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,480\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-14
371,102.0,1136.0,"b'[{""service"":""\\u8131\\u6bdb"",""price"":""\\u5186"",""payment"":""""},{""service"":""\\u8131\\u6bdb"",""payment"":""\\u30ab\\u30fc\\u30c9"",""service_id"":""5"",""customer_service_id"":""54"",""price"":""24,840\\u5186""}]'",2018-10-14
372,102.0,183.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,100\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-14
373,102.0,1150.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""4,300\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-14
374,102.0,1149.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""4,300\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-14
375,102.0,317.0,"b'[{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""payment"":""\\u30ab\\u30fc\\u30c9"",""service_id"":""6"",""customer_service_id"":""35"",""price"":""8,640\\u5186""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,280\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-14
376,102.0,209.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,740\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-14
377,102.0,250.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""2,700\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-14
378,102.0,203.0,"b'[{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""payment"":""\\u73fe\\u91d1"",""service_id"":""6"",""customer_service_id"":""36"",""price"":""0\\u5186""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,480\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-15
379,102.0,1122.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,020\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-15
380,102.0,216.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-15
381,102.0,1151.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""3,800\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-15
382,102.0,178.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""856\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-15
383,102.0,1148.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""3,240\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-15
384,102.0,1154.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""2,700\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-17
385,102.0,1102.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""13,068\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-17
386,102.0,229.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,480\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-17
387,102.0,228.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""0\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-17
388,102.0,1155.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""4,000\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-17
389,102.0,1156.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,315\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-17
390,102.0,318.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,480\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-17
391,102.0,1134.0,"b'[{""service"":""\\u8131\\u6bdb"",""payment"":""\\u30ab\\u30fc\\u30c9"",""service_id"":""5"",""customer_service_id"":""55"",""price"":""18,360\\u5186""}]'",2018-10-18
392,102.0,342.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""9,936\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-18
393,102.0,1094.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-18
394,102.0,1158.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""9,068\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-18
395,102.0,1159.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,964\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-18
396,102.0,159.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,480\\u5186"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8""}]'",2018-10-19
397,102.0,255.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""},{""service"":""\\u30a8\\u30b9\\u30c6"",""price"":""2,160\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-19
398,102.0,252.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,964\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-19
399,102.0,1160.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":"""",""payment"":""""}]'",2018-10-19
